5.6017E+00,5.6912E+06,2.2868E+05
5.6644E+00,5.6770E+06,2.2868E+05
5.7279E+00,5.6625E+06,2.2868E+05
5.7920E+00,5.6479E+06,2.2868E+05
5.8569E+00,5.6332E+06,2.0637E+05
5.9225E+00,5.6197E+06,2.0613E+05
5.9889E+00,5.6061E+06,2.0613E+05
6.0559E+00,5.5924E+06,2.0613E+05
6.1238E+00,5.5785E+06,2.0613E+05
6.1923E+00,5.5644E+06,2.0613E+05
6.2617E+00,5.5502E+06,2.0613E+05
6.3318E+00,5.5358E+06,2.2567E+05
6.4028E+00,5.5199E+06,2.7829E+05
6.4745E+00,5.5001E+06,2.7829E+05
6.5470E+00,5.4800E+06,2.7829E+05
6.6203E+00,5.4597E+06,2.7829E+05
6.6945E+00,5.4392E+06,2.7890E+05
6.7695E+00,5.4184E+06,2.7859E+05
6.8453E+00,5.3974E+06,2.7681E+05
6.9219E+00,5.3763E+06,2.6832E+05
6.9995E+00,5.3556E+06,2.6796E+05
7.0779E+00,5.3347E+06,2.6795E+05
7.1571E+00,5.3136E+06,2.6795E+05
7.2373E+00,5.2922E+06,2.6793E+05
7.3184E+00,5.2706E+06,2.6793E+05
7.4003E+00,5.2488E+06,2.6793E+05
7.4832E+00,5.2267E+06,2.6793E+05
7.5670E+00,5.2044E+06,2.7393E+05
7.6518E+00,5.1813E+06,2.7395E+05
7.7375E+00,5.1579E+06,2.7395E+05
7.8242E+00,5.1343E+06,2.7395E+05
7.9118E+00,5.1104E+06,2.7394E+05
8.0004E+00,5.0863E+06,2.7394E+05
8.0900E+00,5.0619E+06,2.7394E+05
8.1806E+00,5.0372E+06,2.7394E+05
8.2723E+00,5.0122E+06,2.7981E+05
8.3649E+00,4.9865E+06,2.8347E+05
8.4586E+00,4.9601E+06,2.8347E+05
8.5534E+00,4.9333E+06,2.8347E+05
8.6492E+00,4.9063E+06,2.8347E+05
8.7460E+00,4.8790E+06,2.8347E+05
8.8440E+00,4.8514E+06,2.8347E+05
8.9430E+00,4.8235E+06,2.8347E+05
9.0432E+00,4.7953E+06,2.8346E+05
9.1445E+00,4.7667E+06,2.8470E+05
9.2469E+00,4.7377E+06,3.2032E+05
9.3505E+00,4.7047E+06,3.2033E+05
9.4552E+00,4.6714E+06,3.2033E+05
9.5611E+00,4.6376E+06,3.2033E+05
9.6682E+00,4.6035E+06,3.2033E+05
9.7765E+00,4.5690E+06,3.2033E+05
9.8860E+00,4.5341E+06,2.6798E+05
9.9967E+00,4.5046E+06,2.6440E+05
1.0109E+01,4.4752E+06,2.6440E+05
1.0222E+01,4.4454E+06,2.6440E+05
1.0336E+01,4.4153E+06,2.6440E+05
1.0452E+01,4.3849E+06,2.6440E+05
1.0569E+01,4.3541E+06,2.6440E+05
1.0688E+01,4.3230E+06,2.6440E+05
1.0807E+01,4.2915E+06,3.0548E+05
1.0928E+01,4.2547E+06,3.1727E+05
1.1051E+01,4.2161E+06,3.1727E+05
1.1175E+01,4.1771E+06,3.1726E+05
1.1300E+01,4.1376E+06,3.1726E+05
1.1426E+01,4.0976E+06,3.1726E+05
1.1554E+01,4.0573E+06,3.1726E+05
1.1684E+01,4.0164E+06,2.9407E+05
1.1815E+01,3.9782E+06,2.3939E+05
1.1947E+01,3.9467E+06,2.3939E+05
1.2081E+01,3.9148E+06,2.3939E+05
1.2216E+01,3.8826E+06,2.3939E+05
1.2353E+01,3.8500E+06,2.3939E+05
1.2491E+01,3.8171E+06,2.3939E+05
1.2631E+01,3.7838E+06,2.3939E+05
1.2773E+01,3.7501E+06,2.3939E+05
1.2916E+01,3.7160E+06,2.3939E+05
1.3060E+01,3.6816E+06,2.3939E+05
1.3207E+01,3.6468E+06,2.6111E+05
1.3354E+01,3.6084E+06,2.7484E+05
1.3504E+01,3.5675E+06,2.7484E+05
1.3655E+01,3.5261E+06,2.7484E+05
1.3808E+01,3.4843E+06,2.7484E+05
1.3963E+01,3.4421E+06,2.7485E+05
1.4119E+01,3.3993E+06,2.5250E+05
1.4277E+01,3.3596E+06,2.4554E+05
1.4437E+01,3.3206E+06,2.4554E+05
1.4599E+01,3.2811E+06,2.4554E+05
1.4763E+01,3.2412E+06,2.4554E+05
1.4928E+01,3.2008E+06,2.4554E+05
1.5095E+01,3.1600E+06,2.4554E+05
1.5264E+01,3.1187E+06,2.4554E+05
1.5435E+01,3.0769E+06,2.4554E+05
1.5608E+01,3.0347E+06,2.3367E+05
1.5783E+01,2.9941E+06,2.2849E+05
1.5960E+01,2.9539E+06,2.2849E+05
1.6138E+01,2.9133E+06,2.2849E+05
1.6319E+01,2.8723E+06,2.2849E+05
1.6502E+01,2.8307E+06,2.2849E+05
1.6687E+01,2.7887E+06,2.2849E+05
1.6874E+01,2.7463E+06,2.1774E+05
1.7063E+01,2.7053E+06,1.7482E+05
1.7254E+01,2.6721E+06,1.7482E+05
1.7447E+01,2.6385E+06,1.7482E+05
1.7642E+01,2.6045E+06,1.7482E+05
1.7840E+01,2.5702E+06,1.7482E+05
1.8040E+01,2.5355E+06,1.7482E+05
1.8242E+01,2.5003E+06,1.7482E+05
1.8446E+01,2.4648E+06,1.7482E+05
1.8653E+01,2.4289E+06,1.7483E+05
1.8862E+01,2.3926E+06,1.8032E+05
1.9073E+01,2.3547E+06,1.8811E+05
1.9287E+01,2.3147E+06,1.8811E+05
1.9503E+01,2.2743E+06,1.8811E+05
1.9721E+01,2.2334E+06,1.8811E+05
1.9942E+01,2.1921E+06,1.8811E+05
2.0165E+01,2.1503E+06,1.6073E+05
2.0391E+01,2.1142E+06,1.2514E+05
2.0620E+01,2.0858E+06,1.2514E+05
2.0851E+01,2.0571E+06,1.2514E+05
2.1084E+01,2.0280E+06,1.2514E+05
2.1320E+01,1.9986E+06,1.2514E+05
2.1559E+01,1.9689E+06,1.2514E+05
2.1801E+01,1.9389E+06,1.2514E+05
2.2045E+01,1.9085E+06,1.2515E+05
2.2292E+01,1.8778E+06,1.2755E+05
2.2541E+01,1.8461E+06,1.2813E+05
2.2794E+01,1.8139E+06,1.2813E+05
2.3049E+01,1.7814E+06,1.2813E+05
2.3307E+01,1.7485E+06,1.2813E+05
2.3568E+01,1.7152E+06,1.2813E+05
2.3832E+01,1.6816E+06,1.2813E+05
2.4099E+01,1.6476E+06,1.2813E+05
2.4369E+01,1.6132E+06,1.0332E+05
2.4642E+01,1.5851E+06,1.0150E+05
2.4918E+01,1.5573E+06,1.0150E+05
2.5197E+01,1.5291E+06,1.0150E+05
2.5479E+01,1.5006E+06,1.0151E+05
2.5765E+01,1.4718E+06,1.0152E+05
2.6053E+01,1.4427E+06,1.0152E+05
2.6345E+01,1.4132E+06,1.0152E+05
2.6640E+01,1.3834E+06,1.0152E+05
2.6939E+01,1.3533E+06,8.7350E+04
2.7240E+01,1.3271E+06,8.2649E+04
2.7545E+01,1.3020E+06,8.2651E+04
2.7854E+01,1.2767E+06,8.2653E+04
2.8166E+01,1.2510E+06,8.2653E+04
2.8481E+01,1.2251E+06,8.2653E+04
2.8800E+01,1.1989E+06,8.2653E+04
2.9123E+01,1.1724E+06,8.2653E+04
2.9449E+01,1.1456E+06,8.2653E+04
2.9779E+01,1.1185E+06,8.2653E+04
3.0113E+01,1.0910E+06,6.4692E+04
3.0450E+01,1.0693E+06,5.6499E+04
3.0791E+01,1.0502E+06,5.6499E+04
3.1136E+01,1.0308E+06,5.6499E+04
3.1485E+01,1.0112E+06,5.6499E+04
3.1837E+01,9.9140E+05,5.6499E+04
3.2194E+01,9.7136E+05,5.6308E+04
3.2554E+01,9.5117E+05,5.5075E+04
3.2919E+01,9.3120E+05,5.5075E+04
3.3288E+01,9.1101E+05,5.5087E+04
3.3661E+01,8.9058E+05,5.5088E+04
3.4038E+01,8.6993E+05,5.5088E+04
3.4419E+01,8.4905E+05,5.4618E+04
3.4804E+01,8.2811E+05,3.7834E+04
3.5194E+01,8.1344E+05,3.7834E+04
3.5588E+01,7.9861E+05,3.7834E+04
3.5987E+01,7.8361E+05,3.7834E+04
3.6390E+01,7.6845E+05,3.7834E+04
3.6798E+01,7.5311E+05,3.7842E+04
3.7210E+01,7.3760E+05,3.7859E+04
3.7626E+01,7.2191E+05,3.7785E+04
3.8048E+01,7.0608E+05,3.6377E+04
3.8474E+01,6.9066E+05,3.6377E+04
3.8905E+01,6.7507E+05,3.6377E+04
3.9341E+01,6.5931E+05,3.6374E+04
3.9781E+01,6.4337E+05,3.6364E+04
4.0227E+01,6.2726E+05,3.6364E+04
4.0678E+01,6.1097E+05,3.6364E+04
4.1133E+01,5.9449E+05,2.8583E+04
4.1594E+01,5.8140E+05,2.5633E+04
4.2060E+01,5.6952E+05,2.5633E+04
4.2531E+01,5.5751E+05,2.5632E+04
4.3007E+01,5.4537E+05,2.5635E+04
4.3489E+01,5.3309E+05,2.5669E+04
4.3976E+01,5.2066E+05,2.5669E+04
4.4469E+01,5.0808E+05,2.5669E+04
4.4967E+01,4.9537E+05,2.2409E+04
4.5470E+01,4.8415E+05,1.9461E+04
4.5980E+01,4.7429E+05,1.9461E+04
4.6495E+01,4.6432E+05,1.9461E+04
4.7015E+01,4.5425E+05,1.9445E+04
4.7542E+01,4.4406E+05,1.9434E+04
4.8074E+01,4.3377E+05,1.9434E+04
4.8613E+01,4.2337E+05,1.9434E+04
4.9157E+01,4.1284E+05,1.8191E+04
4.9708E+01,4.0288E+05,1.4642E+04
5.0265E+01,3.9478E+05,1.4642E+04
5.0828E+01,3.8658E+05,1.4642E+04
5.1397E+01,3.7829E+05,1.4642E+04
5.1973E+01,3.6991E+05,1.4642E+04
5.2555E+01,3.6143E+05,1.4642E+04
5.3143E+01,3.5286E+05,1.4669E+04
5.3739E+01,3.4418E+05,1.4674E+04
5.4340E+01,3.3539E+05,1.4674E+04
5.4949E+01,3.2651E+05,1.2511E+04
5.5565E+01,3.1886E+05,1.2487E+04
5.6187E+01,3.1113E+05,1.2487E+04
5.6816E+01,3.0331E+05,1.2482E+04
5.7453E+01,2.9541E+05,1.2482E+04
5.8096E+01,2.8743E+05,1.1984E+04
5.8747E+01,2.7967E+05,8.4241E+03
5.9405E+01,2.7416E+05,8.4237E+03
6.0070E+01,2.6859E+05,8.4245E+03
6.0743E+01,2.6295E+05,8.4233E+03
6.1423E+01,2.5725E+05,8.4232E+03
6.2111E+01,2.5149E+05,8.4233E+03
6.2807E+01,2.4566E+05,8.4249E+03
6.3510E+01,2.3977E+05,8.1698E+03
6.4222E+01,2.3399E+05,7.9006E+03
6.4941E+01,2.2834E+05,7.9006E+03
6.5669E+01,2.2262E+05,7.9006E+03
6.6404E+01,2.1684E+05,7.9006E+03
6.7148E+01,2.1100E+05,7.9005E+03
6.7900E+01,2.0509E+05,7.8902E+03
6.8660E+01,1.9912E+05,6.5049E+03
6.9429E+01,1.9415E+05,4.8201E+03
7.0207E+01,1.9042E+05,4.8201E+03
7.0993E+01,1.8665E+05,4.8201E+03
7.1789E+01,1.8284E+05,4.8200E+03
7.2593E+01,1.7899E+05,4.8200E+03
7.3406E+01,1.7509E+05,4.8200E+03
7.4228E+01,1.7115E+05,4.8200E+03
7.5059E+01,1.6716E+05,4.8200E+03
7.5900E+01,1.6314E+05,4.8311E+03
7.6750E+01,1.5905E+05,4.5753E+03
7.7610E+01,1.5514E+05,4.4679E+03
7.8479E+01,1.5128E+05,4.4679E+03
7.9358E+01,1.4737E+05,4.4679E+03
8.0247E+01,1.4342E+05,4.4681E+03
8.1146E+01,1.3943E+05,4.0836E+03
8.2055E+01,1.3574E+05,3.3635E+03
8.2974E+01,1.3266E+05,3.3637E+03
8.3903E+01,1.2956E+05,3.3634E+03
8.4843E+01,1.2641E+05,3.3634E+03
8.5793E+01,1.2323E+05,3.3634E+03
8.6754E+01,1.2002E+05,3.3634E+03
8.7726E+01,1.1677E+05,3.3634E+03
8.8708E+01,1.1348E+05,3.2523E+03
8.9702E+01,1.1027E+05,2.6393E+03
9.0706E+01,1.0763E+05,2.6402E+03
9.1722E+01,1.0497E+05,2.6402E+03
9.2750E+01,1.0227E+05,2.6402E+03
9.3789E+01,9.9542E+04,2.6402E+03
9.4839E+01,9.6784E+04,2.6402E+03
9.5901E+01,9.3995E+04,2.2723E+03
9.6975E+01,9.1568E+04,1.7958E+03
9.8062E+01,8.9628E+04,1.7783E+03
9.9160E+01,8.7686E+04,1.7773E+03
1.0027E+02,8.5723E+04,1.7773E+03
1.0139E+02,8.3738E+04,1.7773E+03
1.0253E+02,8.1731E+04,1.7773E+03
1.0368E+02,7.9701E+04,1.7773E+03
1.0484E+02,7.7649E+04,1.7779E+03
1.0601E+02,7.5573E+04,1.6652E+03
1.0720E+02,7.3606E+04,1.6539E+03
1.0840E+02,7.1631E+04,1.6446E+03
1.0962E+02,6.9646E+04,1.6403E+03
1.1084E+02,6.7643E+04,1.6402E+03
1.1208E+02,6.5618E+04,1.2660E+03
1.1334E+02,6.4038E+04,1.0627E+03
1.1461E+02,6.2696E+04,1.0627E+03
1.1589E+02,6.1340E+04,1.0627E+03
1.1719E+02,5.9968E+04,1.0627E+03
1.1850E+02,5.8581E+04,1.0627E+03
1.1983E+02,5.7178E+04,1.0627E+03
1.2117E+02,5.5760E+04,1.0206E+03
1.2253E+02,5.4382E+04,9.6626E+02
1.2390E+02,5.3064E+04,9.6626E+02
1.2529E+02,5.1730E+04,9.6625E+02
1.2669E+02,5.0382E+04,9.6625E+02
1.2811E+02,4.9018E+04,9.6624E+02
1.2955E+02,4.7640E+04,9.6621E+02
1.3100E+02,4.6245E+04,8.1694E+02
1.3247E+02,4.5053E+04,7.3673E+02
1.3395E+02,4.3966E+04,7.3674E+02
1.3545E+02,4.2867E+04,7.3673E+02
1.3697E+02,4.1756E+04,7.3674E+02
1.3850E+02,4.0632E+04,7.3673E+02
1.4005E+02,3.9495E+04,7.2026E+02
1.4162E+02,3.8372E+04,7.1997E+02
1.4321E+02,3.7236E+04,5.6495E+02
1.4481E+02,3.6335E+04,5.6266E+02
1.4643E+02,3.5427E+04,5.6266E+02
1.4807E+02,3.4510E+04,5.6266E+02
1.4973E+02,3.3582E+04,5.6267E+02
1.5141E+02,3.2643E+04,5.6267E+02
1.5311E+02,3.1694E+04,5.6196E+02
1.5482E+02,3.0736E+04,5.6194E+02
1.5655E+02,2.9767E+04,4.5870E+02
1.5831E+02,2.8967E+04,4.0206E+02
1.6008E+02,2.8258E+04,4.0206E+02
1.6187E+02,2.7541E+04,4.0206E+02
1.6369E+02,2.6816E+04,4.0212E+02
1.6552E+02,2.6083E+04,3.8597E+02
1.6737E+02,2.5372E+04,3.7167E+02
1.6925E+02,2.4679E+04,3.7172E+02
1.7114E+02,2.3978E+04,3.7165E+02
1.7306E+02,2.3270E+04,3.7165E+02
1.7500E+02,2.2553E+04,2.9759E+02
1.7696E+02,2.1973E+04,2.4871E+02
1.7894E+02,2.1483E+04,2.4871E+02
1.8095E+02,2.0987E+04,2.4612E+02
1.8297E+02,2.0491E+04,2.4230E+02
1.8502E+02,1.9998E+04,2.4230E+02
1.8709E+02,1.9498E+04,2.4230E+02
1.8919E+02,1.8993E+04,2.4230E+02
1.9131E+02,1.8483E+04,2.4230E+02
1.9345E+02,1.7966E+04,2.4231E+02
1.9562E+02,1.7444E+04,2.4231E+02
1.9781E+02,1.6916E+04,2.4189E+02
2.0003E+02,1.6383E+04,2.3739E+02
2.0227E+02,1.5854E+04,2.3737E+02
2.0453E+02,1.5320E+04,2.3738E+02
2.0682E+02,1.4779E+04,2.3736E+02
2.0914E+02,1.4232E+04,2.3736E+02
2.1148E+02,1.3679E+04,2.3736E+02
2.1385E+02,1.3120E+04,1.3882E+02
2.1624E+02,1.2789E+04,1.2770E+02
2.1867E+02,1.2482E+04,1.2770E+02
2.2112E+02,1.2171E+04,1.2599E+02
2.2359E+02,1.1861E+04,1.2547E+02
2.2610E+02,1.1548E+04,1.2549E+02
2.2863E+02,1.1232E+04,1.2549E+02
2.3119E+02,1.0913E+04,1.2548E+02
2.3378E+02,1.0589E+04,1.2548E+02
2.3640E+02,1.0263E+04,1.2164E+02
2.3905E+02,9.9424E+03,1.2109E+02
2.4172E+02,9.6200E+03,1.2107E+02
2.4443E+02,9.2940E+03,1.2111E+02
2.4717E+02,8.9643E+03,1.2105E+02
2.4994E+02,8.6311E+03,1.2104E+02
2.5274E+02,8.2941E+03,1.2105E+02
2.5557E+02,7.9534E+03,6.8703E+01
2.5843E+02,7.7578E+03,6.0794E+01
2.6132E+02,7.5828E+03,6.0794E+01
2.6425E+02,7.4059E+03,6.0795E+01
2.6721E+02,7.2269E+03,6.0796E+01
2.7020E+02,7.0460E+03,6.0799E+01
2.7323E+02,6.8630E+03,6.0798E+01
2.7629E+02,6.6780E+03,6.0441E+01
2.7938E+02,6.4920E+03,5.7432E+01
2.8251E+02,6.3133E+03,5.7424E+01
2.8568E+02,6.1326E+03,5.7429E+01
2.8888E+02,5.9498E+03,5.7419E+01
2.9211E+02,5.7651E+03,5.7418E+01
2.9539E+02,5.5783E+03,5.7421E+01
2.9869E+02,5.3894E+03,5.7424E+01
3.0204E+02,5.1983E+03,5.7423E+01
3.0542E+02,5.0051E+03,5.7423E+01
3.0884E+02,4.8098E+03,5.7302E+01
3.1230E+02,4.6127E+03,5.7035E+01
3.1580E+02,4.4143E+03,5.7035E+01
3.1934E+02,4.2137E+03,5.7034E+01
3.2291E+02,4.0108E+03,5.7034E+01
3.2653E+02,3.8057E+03,5.3710E+01
3.3019E+02,3.6103E+03,2.1356E+01
3.3389E+02,3.5318E+03,2.1277E+01
3.3763E+02,3.4527E+03,2.1273E+01
3.4141E+02,3.3727E+03,2.1263E+01
3.4523E+02,3.2918E+03,2.1284E+01
3.4910E+02,3.2100E+03,2.1251E+01
3.5301E+02,3.1273E+03,2.1244E+01
3.5696E+02,3.0438E+03,2.1244E+01
3.6096E+02,2.9593E+03,2.0707E+01
3.6500E+02,2.8761E+03,2.0421E+01
3.6909E+02,2.7931E+03,2.0421E+01
3.7323E+02,2.7091E+03,2.0417E+01
3.7741E+02,2.6243E+03,2.0415E+01
3.8163E+02,2.5384E+03,2.0415E+01
3.8591E+02,2.4517E+03,2.0423E+01
3.9023E+02,2.3639E+03,1.9560E+01
3.9460E+02,2.2789E+03,1.9438E+01
3.9902E+02,2.1934E+03,1.9436E+01
4.0349E+02,2.1070E+03,1.9436E+01
4.0801E+02,2.0197E+03,1.9446E+01
4.1258E+02,1.9313E+03,1.9448E+01
4.1720E+02,1.8420E+03,1.9439E+01
4.2187E+02,1.7516E+03,1.9431E+01
4.2660E+02,1.6603E+03,1.9412E+01
4.3138E+02,1.5681E+03,1.9297E+01
4.3621E+02,1.4754E+03,1.9303E+01
4.4109E+02,1.3816E+03,1.9299E+01
4.4603E+02,1.2868E+03,1.9296E+01
4.5103E+02,1.1909E+03,1.9299E+01
4.5608E+02,1.0940E+03,1.8881E+01
4.6119E+02,9.9805E+02,1.8744E+01
4.6636E+02,9.0177E+02,1.8744E+01
4.7158E+02,8.0441E+02,1.8746E+01
4.7686E+02,7.0594E+02,1.8748E+01
4.8220E+02,6.0636E+02,1.8747E+01
4.8760E+02,5.0568E+02,1.8745E+01
4.9306E+02,4.0387E+02,1.8001E+01
4.9859E+02,3.0501E+02,1.2295E+00
5.0417E+02,2.9819E+02,1.2236E+00
5.0982E+02,2.9131E+02,1.2225E+00
5.1553E+02,2.8437E+02,1.2214E+00
5.2130E+02,2.7736E+02,1.2207E+00
5.2714E+02,2.7027E+02,1.0730E+00
5.3305E+02,2.6397E+02,9.4179E-01
5.3902E+02,2.5838E+02,9.4190E-01
5.4505E+02,2.5272E+02,9.4206E-01
5.5116E+02,2.4700E+02,9.4383E-01
5.5733E+02,2.4121E+02,9.4113E-01
5.6357E+02,2.3537E+02,9.3913E-01
5.6989E+02,2.2947E+02,8.9097E-01
5.7627E+02,2.2382E+02,7.4590E-01
5.8272E+02,2.1903E+02,7.4416E-01
5.8925E+02,2.1420E+02,7.4461E-01
5.9585E+02,2.0931E+02,7.4606E-01
6.0252E+02,2.0436E+02,7.4477E-01
6.0927E+02,1.9936E+02,7.3679E-01
6.1610E+02,1.9436E+02,7.3804E-01
6.2300E+02,1.8930E+02,6.7534E-01
6.2998E+02,1.8461E+02,5.3530E-01
6.3703E+02,1.8086E+02,5.2670E-01
6.4417E+02,1.7712E+02,5.2565E-01
6.5138E+02,1.7335E+02,5.2577E-01
6.5868E+02,1.6953E+02,5.1771E-01
6.6605E+02,1.6574E+02,5.0249E-01
6.7351E+02,1.6201E+02,5.0262E-01
6.8106E+02,1.5824E+02,5.0502E-01
6.8869E+02,1.5441E+02,5.0467E-01
6.9640E+02,1.5054E+02,4.0237E-01
7.0420E+02,1.4741E+02,3.4509E-01
7.1209E+02,1.4471E+02,3.4310E-01
7.2006E+02,1.4199E+02,3.3937E-01
7.2813E+02,1.3927E+02,3.3366E-01
7.3628E+02,1.3656E+02,3.3311E-01
7.4453E+02,1.3383E+02,3.3272E-01
7.5287E+02,1.3107E+02,3.2623E-01
7.6130E+02,1.2833E+02,3.1931E-01
7.6983E+02,1.2562E+02,3.1922E-01
7.7845E+02,1.2289E+02,3.1858E-01
7.8717E+02,1.2013E+02,3.2018E-01
7.9599E+02,1.1732E+02,3.1936E-01
8.0490E+02,1.1449E+02,3.1913E-01
8.1392E+02,1.1163E+02,3.1967E-01
8.2303E+02,1.0873E+02,3.1869E-01
8.3225E+02,1.0581E+02,3.1844E-01
8.4157E+02,1.0285E+02,3.1809E-01
8.5100E+02,9.9873E+01,2.2978E-01
8.6053E+02,9.7695E+01,1.9976E-01
8.7017E+02,9.5780E+01,1.9706E-01
8.7992E+02,9.3871E+01,1.9536E-01
8.8977E+02,9.1956E+01,1.9562E-01
8.9974E+02,9.0017E+01,1.9513E-01
9.0982E+02,8.8062E+01,1.8874E-01
9.2001E+02,8.6149E+01,1.8807E-01
9.3031E+02,8.4222E+01,1.8894E-01
9.4073E+02,8.2264E+01,1.8911E-01
9.5127E+02,8.0283E+01,1.8883E-01
9.6192E+02,7.8282E+01,1.8907E-01
9.7270E+02,7.6256E+01,1.8583E-01
9.8359E+02,7.4243E+01,1.8565E-01
9.9461E+02,7.2209E+01,1.8497E-01
1.0057E+03,7.0160E+01,1.5502E-01
1.0170E+03,6.8423E+01,1.1850E-01
1.0284E+03,6.7081E+01,1.1764E-01
1.0399E+03,6.5733E+01,1.1793E-01
1.0516E+03,6.4368E+01,1.1708E-01
